1,handel,1.2428,0.1891,3.3599,3,48.48,1.8423,0.2293,0.171,0,11,35,1,48,0.0141,0.2711
1,handel,1.3368,0.2614,3.0388,3,62,3.0997,0.8292,0.2052,0,12,42,0,48,0.0278,0.2237
1,handel,1.3815,0.2443,2.7933,3,113.6,2.9492,1.0027,0.2529,0,12,45,0,50,0.0394,0.1681
1,handeld,1.1713,0.0761,4.6074,5,73.75,0.7525,0.1617,0.1304,0,12,40,0,45,0.0474,0.5651
1,scarlatti,0.8449,0.101,5.7219,4,152.9167,0.468,0.0745,0.0718,0,12,42,0,81,0.0611,0.4545
1,scarlatti,0.888,0.1073,8.0307,4,92,0.6231,0.06,0.1485,0,12,39,0,53,0.0958,0.3333
1,scarlatti,0.9045,0.1414,5.8377,2,81,0.8457,0.0584,0.0995,0,12,45,0,46,0.0654,0.3717
1,scarlatti,0.9412,0.0824,8.0714,4,26.3333,0.6752,0.0897,0.1822,0,12,44,0,50,0.0989,0.4451
1,scarlatti,0.9935,0.1568,7.448,4,156.5,0.7999,0.1929,0.1181,0,12,51,1,85,0.0304,0.384
1,scarlatti,1.0382,0.1204,4.9951,5,100.75,0.5699,0.0681,0.1347,0,12,44,0,52,0.0393,0.4693
1,scarlatti,1.1155,0.144,4.1653,3,58.7143,0.7538,0.1074,0.1933,0,12,42,1,55,0.0853,0.3813
1,scarlatti,1.1712,0.0682,7.2386,4,13.8571,0.5674,0.1438,0.2205,0,11,38,0,49,0.0682,0.4545
1,scarlatti,1.1954,0.0908,7.0908,4,103.3077,0.6479,0.0909,0.0815,0,12,48,3,85,0.0748,0.3874
1,scarlatti,1.1979,0.078,11.0601,1,66.1429,0.6215,0.0725,0.1305,0,12,39,0,53,0.0045,0.3808
1,scarlatti,1.2734,0.1599,8.4286,2,60.6667,0.7464,0.1076,0.145,0,12,44,2,50,0.0782,0.2959
1,scarlatti,1.3412,0.0914,6.6701,3,82,0.6518,0.1056,0.1417,0,11,39,0,48,0.066,0.4873
1,scarlatti,1.3415,0.0808,4.4545,2,83.6667,0.684,0.1077,0.1789,0,12,43,0,51,0.0471,0.4108
1,scarlatti,1.3492,0.0748,8.2638,2,37.8571,0.5918,0.0226,0.1527,0,12,46,0,48,0.0315,0.4213
1,scarlatti,1.3721,0.1673,7.0531,2,54.2,0.6859,0.0731,0.1623,0,12,46,0,48,0.0653,0.2776
1,scarlatti,1.4101,0.1054,8.8447,2,73.4545,0.4812,0.1474,0.079,0,12,44,1,79,0.0846,0.4438
1,scarlatti,1.4453,0.1719,6.2188,3,38,0.7482,0.1306,0.1928,0,11,36,1,51,0.0208,0.276
2,beethoven,1.0018,0.0526,7.0798,4,114.2,0.6156,0.1621,0.1164,1,12,70,0,72,0.073,0.5722
2,beethoven,1.3307,0.2868,2.8939,3,67.8235,0.5291,0.3691,0.2179,0,12,47,1,57,0.0963,0.2721
2,beethoven,1.3673,0.0972,5.9861,5,57,0.5573,0.1492,0.3268,0,11,37,0,50,0.0833,0.4583
2,beethoven,1.3745,0.0616,10.1762,1,107.6667,0.7203,0.1439,0.1603,0,12,48,0,57,0.1231,0.4225
2,beethoven,1.4236,0.122,7.2749,3,124.75,0.8023,0.0992,0.1092,0,12,47,1,57,0.0687,0.439
2,beethoven,1.4361,0.1331,8.7738,2,180.3333,0.6724,0.108,0.1158,0,12,56,2,67,0.1122,0.4335
2,beethoven,1.2107,0.0726,8.359,2,61.1111,0.9118,0.213,0.1547,0,12,54,2,60,0.1282,0.4551
2,clementi,1.1142,0.2392,2.5423,4,75,1.5505,0.2064,0.2108,0,12,42,1,50,0.1299,0.3454
2,clementi,1.124,0.1141,3.5749,5,78.2222,1.8397,0.1618,0.21,0,10,30,2,43,0.1084,0.4165
2,clementi,1.2619,0.2021,4.1503,6,26.625,1.95,0.2863,0.3359,0,9,30,0,48,0,0.4663
2,clementi,1.2699,0.1429,4.1988,4,31.55,1.5486,0.246,0.1792,0,9,34,1,50,0.0745,0.4161
2,clementi,1.2768,0.1435,4.7764,5,70.5714,0.9828,0.2468,0.2287,0,12,41,1,53,0.0498,0.4826
2,clementi,1.3193,0.0773,8.4716,2,48.7857,0.7341,0.0678,0.0789,0,12,47,0,55,0.0678,0.4322
2,clementi,1.3303,0.1248,3.7347,5,61.2941,1.468,0.1368,0.0732,0,9,34,1,52,0.0297,0.4802
2,clementi,1.367,0.0603,4.4362,5,26.7143,1.9069,0.146,0.1985,0,8,30,4,52,0.094,0.5496
2,clementi,1.3704,0.2706,2.4228,2,27.913,1.6184,0.1699,0.2079,0,10,31,2,41,0.0846,0.26
2,clementi,1.3979,0.1737,4.1248,4,33.9333,1.7782,0.084,0.2023,0,11,34,1,48,0.0719,0.4321
2,clementi,1.416,0.0447,4.4063,5,53.8889,1.8531,0.2706,0.1941,0,12,47,1,53,0.0847,0.5543
2,clementi,1.4547,0.1269,3.4233,4,53.0556,1.1284,0.1387,0.2056,0,11,42,0,53,0.1373,0.436
2,clementi,1.5218,0.0976,4.2195,6,32.4286,1.8502,0.2534,0.2209,0,10,30,2,45,0.0634,0.561
2,clementi,1.5343,0.1477,3.2252,5,26.4375,1.8446,0.0977,0.2296,0,8,26,1,43,0.1065,0.4673
2,clementi,1.5872,0.2562,3.3678,3,16,1.9362,0.3028,0.5105,0,8,24,2,38,0.0041,0.219
2,clementi,1.5933,0.1481,5.1407,4,50.4286,0.4535,0.1759,0.2654,0,11,32,1,53,0.0741,0.537
2,cpebach,0.9794,0.3381,3.2188,2,37.45,0.9129,0.1644,0.1693,0,12,40,0,43,0.0852,0.3082
2,cpebach,1.345,0.0972,6.3125,5,76,0.283,0.0734,0.1295,0,12,47,2,56,0.1181,0.5417
2,haydn,0.8261,0.1863,4.1471,3,52.9375,0.5932,0.45,0.1646,0,12,45,1,56,0.0257,0.3346
2,haydn,0.9544,0.1608,4.0886,3,92.4444,1.065,0.2233,0.1236,0,12,49,0,60,0.0152,0.4089
2,haydn,0.9664,0.1293,6.1293,4,53.4444,0.8745,0.307,0.192,0,12,53,1,57,0.1363,0.4758
2,haydn,0.9792,0.1189,6.0539,4,16.2292,1.7184,0.1994,0.1271,0,9,33,1,50,0.0319,0.5417
2,haydn,1.222,0.2338,3.9015,3,50.8571,1.9326,0.3607,0.2905,0,12,46,0,55,0.0246,0.3354
2,haydn,1.2433,0.1824,3.6286,4,137.6154,1.7749,0.2169,0.1247,0,12,51,1,58,0.0979,0.3976
2,haydn,1.2688,0.1823,3.8417,3,117.9231,0.4483,0.3024,0.1381,0,12,46,0,58,0.0297,0.364
2,haydn,1.2771,0.3315,3.0476,2,30.3611,1.3975,0.2712,0.1573,0,12,42,0,53,0.0345,0.225
2,haydn,1.2792,0.2988,2.39,3,119.7273,1.2397,0.2808,0.0974,0,12,55,1,58,0.1028,0.219
2,haydn,1.2868,0.117,4.4598,5,82.3125,0.4482,0.1943,0.1493,0,12,52,0,57,0.0466,0.4753
2,haydn,1.3443,0.1875,5.0436,3,62.3846,0.4421,0.1201,0.1019,0,11,48,1,57,0.0581,0.4288
2,haydn,1.3816,0.1908,3.3191,3,26.7273,1.3029,0.2207,0.3121,0,10,30,2,48,0.125,0.3717
2,haydn,1.4002,0.2231,3.34,3,77.0556,0.6492,0.172,0.1039,0,12,53,0,56,0.0256,0.2672
2,haydn,1.4071,0.1673,4.815,3,164.125,1.3135,0.1833,0.1393,0,12,53,1,58,0.0209,0.4393
2,haydn,1.4152,0.1201,3.4886,5,24.2,1.1092,0.2634,0.2529,0,10,27,2,40,0.2091,0.5631
2,mozart,0.9858,0.1903,3.7796,3,69.3636,1.0816,0.1526,0.1501,0,12,43,1,53,0.0534,0.4073
2,mozart,1.1944,0.2188,3.9496,3,73.8929,0.223,0.0894,0.1037,0,12,44,1,50,0.1545,0.454
2,mozart,1.2582,0.2308,3.2543,4,125.9231,0.4678,0.1467,0.1209,0,12,52,0,53,0.1712,0.4359
2,mozart,1.3685,0.2046,3.4323,3,165.9,1.3107,0.29,0.1581,0,12,50,0,55,0.0755,0.3693
2,mozart,1.385,0.2385,3.9721,3,170.3636,1.6231,0.1798,0.1373,0,12,53,0,57,0.0285,0.3626
3,borodin,1.0217,0.2459,8.8798,2,5.9688,0.9791,0.911,0.7289,0,12,55,0,69,0.082,0.224
3,borodin,1.0596,0.1181,4.8339,4,11.5758,1.346,0.2112,0.2765,0,10,26,2,45,0.2435,0.6125
3,borodin,1.31,0.1318,4.5174,2,63.7143,1.2764,0.2738,0.2574,0,12,50,0,67,0.0647,0.3408
3,brahms,0.7959,0.0565,7.9018,2,14.5161,0.5272,0.274,0.3965,0,12,50,0,60,0.0238,0.4583
3,brahms,0.8043,0.0313,11.3887,1,87.5,0.8479,0.085,0.1036,0,12,53,1,60,0.0313,0.4044
3,brahms,0.8635,0.098,10.842,2,169.6667,0.7901,0.0903,0.1229,0,12,62,0,72,0.038,0.386
3,brahms,1.0252,0.0074,12.0037,2,61.8,0.8619,0.1041,0.0921,0,12,60,0,62,0.0221,0.4449
3,brahms,1.0559,0.0309,12.3436,1,201,0.8286,0.1039,0.1152,0,12,51,0,57,0.012,0.3918
3,brahms,1.0559,0.0309,12.3436,1,201,0.8286,0.1039,0.1152,0,12,51,0,57,0.012,0.3918
3,brahms,1.0741,0.081,11.3627,2,42.4286,0.7987,0.1502,0.1522,0,12,58,0,63,0.0458,0.3556
3,brahms,1.0741,0.081,11.3627,2,42.4286,0.7987,0.1502,0.1522,0,12,58,0,63,0.0458,0.3556
3,brahms,1.1675,0.0075,11.0301,4,54,0.6667,0.0942,0.2489,0,12,62,1,76,0.0677,0.5263
3,brahms,1.626,0.0669,12.883,0,170.5,0.8824,0.165,0.1346,0,12,59,0,71,0.0289,0.3541
3,chopin,0.7509,0.1205,6.253,4,39.1667,1.4035,0.3516,0.2949,0,12,52,0,61,0.1506,0.4819
3,chopin,0.7834,0.1253,10.6835,3,153.3333,0.8552,0.129,0.1553,0,12,59,0,67,0.0132,0.3934
3,chopin,0.8645,0.2438,3.4947,5,42.8333,0.4958,0.2042,0.2594,0,12,39,0,57,0.0989,0.371
3,chopin,0.8815,0.117,9.1257,4,46.125,0.6321,0.1192,0.1436,1,12,41,1,51,0.0468,0.348
3,chopin,0.9202,0.0838,11.0262,1,139.3333,0.7369,0.068,0.089,0,12,50,1,71,0.0314,0.3325
3,chopin,0.9409,0.2703,2.6378,4,49.1333,0.8644,0.2025,0.2628,0,12,43,1,47,0.136,0.3127
3,chopin,0.9626,0.2,3.2939,5,46.2308,2.0643,0.2573,0.1645,0,12,43,0,44,0.08,0.4435
3,chopin,0.9746,0.0465,2.5349,4,13.2308,1.6686,1.2072,0.6311,0,12,34,0,45,0.3023,0.5349
3,chopin,0.9825,0.0378,3.6998,4,14.8387,1.2882,0.1067,0.11,0,12,32,3,34,0.2008,0.6819
3,chopin,1.0337,0.1086,5.7029,3,19.4615,0.8512,5.3744,0.1847,0,12,38,0,60,0.1029,0.4057
3,chopin,1.0539,0.1218,4.7756,5,23.1429,1.7547,0.4256,0.2137,0,9,29,1,48,0.0064,0.6282
3,chopin,1.0872,0.3151,3.2808,3,9.7778,0.5498,0.5698,0.257,0,12,39,0,60,0.0616,0.4178
3,chopin,1.1375,0.0855,10.9097,1,89.4,0.8423,0.1239,0.1441,0,12,59,1,67,0.0428,0.304
3,chopin,1.1696,0.2952,6.8259,3,299,0.7829,0.2025,0.0648,0,12,48,1,84,0.0188,0.2406
3,chopin,1.1771,0.0165,6.6099,4,44,0.5455,0.1029,0.0569,0,12,53,0,69,0.031,0.5605
3,chopin,1.179,0.0222,5.1279,5,147.875,1.7393,0.4467,0.0878,0,12,73,0,77,0.0145,0.5234
3,chopin,1.1808,0.245,3.6556,3,12.3571,1.2322,0.2341,0.1009,0,11,43,0,65,0.1589,0.3576
3,chopin,1.187,0.2632,3.1531,4,18.7273,1.6381,0.2051,0.2847,0,10,29,1,39,0.0287,0.3014
3,chopin,1.189,0.0472,14.0723,1,22.5,3.4327,0.7145,0.0791,0,12,75,0,79,0.1635,0.4528
3,chopin,1.2048,0.0136,6.5628,4,46.1538,1.3526,0.1023,0.0544,0,12,53,0,74,0.0263,0.5492
3,chopin,1.2288,0.011,11.0209,1,77,0.9197,0.1317,0.1216,0,12,65,0,72,0.0159,0.6693
3,chopin,1.2499,0.1192,4.2591,5,16.9091,1.115,0.1292,0.1672,0,10,32,1,45,0.0311,0.4145
3,chopin,1.2545,0.1212,6.0485,5,54.5,0.5563,0.0734,0.1067,0,12,44,2,55,0.0364,0.3273
3,chopin,1.2691,0.0782,4.7755,5,31,1.36,0.1051,0.1012,0,7,27,0,46,0.0034,0.534
3,chopin,1.2991,0.1067,2.2933,4,21.7,1.2853,5.7245,0.2212,0,12,35,0,45,0.24,0.4267
3,chopin,1.3109,0.2034,2.9492,4,46.9333,1.2202,0.1191,0.0797,0,12,49,0,52,0.1441,0.3333
3,chopin,1.3728,0.1084,9.261,2,50.6,0.8606,0.1054,0.1212,0,12,42,0,67,0.0643,0.4016
3,chopin,1.4108,0.1955,4.1671,4,33.8,0.7838,0.2104,0.2041,0,12,42,0,46,0.0127,0.4476
3,chopin,1.4191,0.2979,3.6299,4,102.5333,1.4993,0.2529,0.1018,0,12,64,0,68,0.0134,0.2732
3,chopin,1.4205,0.0698,13.6279,3,11.25,0.7576,0.4911,0.3862,0,12,44,1,51,0.0233,0.2791
3,chopin,1.4438,0.125,4.119,5,16.2,0.8883,0.1739,0.2143,0,11,35,0,45,0.0179,0.5714
3,chopin,1.4839,0.2756,3.4028,4,39.4286,1.559,0.2225,0.2541,0,12,38,0,44,0.0071,0.2756
3,chopin,1.5696,0.0742,11.6364,0,49.5,0.8341,0.1976,0.1417,0,12,65,0,67,0.0287,0.3947
3,chopin,1.5848,0.0857,8.9429,2,8.5,0.8125,0.3876,0.2369,0,10,25,2,52,0.1429,0.4
3,faure,0.8658,0.0559,11.7995,1,320.3333,0.7632,0.1031,0.0986,0,12,67,0,69,0.0279,0.3475
3,faure,0.9201,0.0505,8.8513,3,139.75,0.7503,0.0645,0.0707,0,12,77,0,81,0.0126,0.4198
3,faure,0.9736,0.1437,3.2861,6,40.2432,3.9531,2.9451,0.1457,0,12,48,2,50,0.1853,0.4973
3,faure,1.0188,0.0767,6.7002,3,74.4286,0.8868,0.2756,0.339,0,12,49,0,62,0.0647,0.4868
3,faure,1.1705,0.0796,4.633,3,70.7333,0.8185,6.327,0.0921,0,12,71,0,72,0.0223,0.3291
3,faure,1.3452,0.2131,5.8689,4,32.5,0.4866,0.4032,0.6755,0,12,41,3,41,0.0164,0.2951
3,faure,1.3782,0.106,6.1114,5,184,0.6715,0.066,0.1231,1,12,62,0,74,0.038,0.3723
3,field,1.2241,0.0622,6.4431,3,148,1.2809,0.6853,0.1424,0,12,57,2,62,0.0593,0.5228
3,field,1.2684,0.103,5.4654,4,30.1739,1.1047,0.34,0.235,0,12,49,2,55,0.0804,0.426
3,grieg,0.6706,0.196,3.0101,5,53,1.6891,0.2331,0.0889,0,12,54,0,58,0.1333,0.3394
3,grieg,0.8591,0.1278,3.9486,4,186.6667,0.6375,0.2344,0.164,1,12,65,0,69,0.138,0.4317
3,grieg,0.889,0.1843,7.1197,4,131.3333,1.4666,0.1876,0.1336,0,12,50,0,72,0.0248,0.3741
3,grieg,0.9549,0.1526,4.5644,4,64.5455,1.0499,0.2267,0.14,0,12,53,1,74,0.0334,0.4372
3,grieg,0.9726,0.1117,4.1453,5,13.1579,0.5475,0.7324,0.6067,0,12,34,1,37,0.1117,0.419
3,grieg,1.0386,0.0806,2.1801,3,42.625,1.227,0.4081,0.2773,0,11,25,2,43,0.2986,0.5071
3,grieg,1.1195,0.0985,3.8954,7,26.6667,0.6809,0.0885,0.1068,0,12,34,3,48,0.1385,0.48
3,grieg,1.1807,0.215,4.07,3,19,0.9888,0.3666,0.5555,0,12,34,1,48,0.08,0.365
3,janacek,1.0892,0.0217,7.0217,1,61.6667,0.9092,0.1659,0.1436,0,12,37,0,53,0.0813,0.355
3,liszt,0.7294,0.0099,9.6272,3,58.8889,0.9329,0.1551,0.154,0,12,56,1,65,0.0276,0.3984
3,liszt,0.8292,0.1262,7.7769,3,44.4706,0.5755,0.1311,0.0853,0,12,50,0,57,0.0646,0.3123
3,liszt,0.8719,0.0753,7.5269,2,33.8889,0.8836,2.2185,0.2021,1,12,68,0,72,0.1828,0.5054
3,liszt,0.936,0.1883,5.8318,3,147,0.4827,0.2592,0.1104,1,12,79,0,79,0.0925,0.4580592105
3,liszt,1.2645,0.042,9.8927,1,119.8333,0.7912,0.1936,0.1108,0,12,71,0,71,0.0358,0.4401
3,liszt,1.3589,0.1692,3.9077,4,15,0.5813,0.3106,0.2734,0,11,38,3,45,0.0462,0.6769
3,mendelssohn,1.173,0.0924,8.9356,1,141.3333,0.9421,0.0692,0.0934,0,12,39,2,48,0.0476,0.3782
3,mendelssohn,1.1831,0.1357,1.6667,3,82.5,1.0543,0.0855,0.1014,0,12,33,3,55,0.5693,0.6696
3,mendelssohn,1.3203,0.038,13.1456,1,24.4286,0.7343,0.2589,0.165,0,12,42,0,57,0.0696,0.4494
3,mendelssohn,1.4162,0.0241,8.6828,3,144.75,0.9566,0.1572,0.0973,0,12,47,1,54,0.019,0.5207
3,mendelssohn,1.5086,0.0866,3.9108,5,57.5333,0.5601,0.2537,0.2007,0,12,46,0,54,0.0236,0.5171
3,mendelssohn,1.6413,0.0064,9.8723,3,156.3333,0.9141,0.1186,0.1056,0,12,50,1,67,0,0.4915
3,satie,0.9904,0.1579,4.7456,4,9.8,0.6277,0.3003,0.8056,0,9,33,2,48,0.0351,0.2281
3,satie,1.0154,0.2143,5.5595,3,10.6364,0.5655,0.2722,0.7552,0,8,20,3,34,0.0714,0.2619
3,schubert,0.9434,0.2183,3.9156,2,268.8571,1.7534,0.2342,0.0492,0,12,70,0,71,0.058,0.3292
3,schubert,1.1898,0.154,4.8131,5,35,0.7876,5.3628,0.2787,1,12,48,0,55,0.0669,0.428
3,schumann,0.9817,0,5.25,4,27.75,1.1563,0.1932,0.2129,0,11,46,0,56,0.125,0.375
3,schumann,0.9881,0.2297,3.5135,5,11.5714,0.9844,0.7422,0.5258,1,12,40,0,60,0.1486,0.3784
3,schumann,1.0299,0.2407,4.4932,3,61.4,0.8454,0.1829,0.1201,0,12,53,0,58,0.0411,0.3581
3,schumann,1.116,0.1868,3.3284,5,33.6176,1.0756,0.0861,0.1471,0,12,,,,,
3,schumann,1.3289,0.0725,10.2971,0,36.25,0.9476,0.1687,0.1803,0,12,45,1,53,0.0435,0.4203
3,schumann,1.338,0.0304,9.8207,4,117,0.9029,0.1536,0.1375,0,12,54,2,56,0.0547,0.462
3,schumann,1.3491,0.1125,7.85,4,53.6667,0.8368,0.194,0.1955,0,12,36,0,48,0.0438,0.4688
3,schumann,1.383,0.0625,7.6354,2,29.25,0.8492,0.1145,0.1236,0,12,35,1,48,0.0573,0.4635
3,schumann,1.4403,0.1959,2.8041,3,30.3,0.7937,0.1439,0.2181,0,11,28,1,36,0.1081,0.2568
3,schumann,1.4698,0.0588,7.3412,3,16.2857,0.8168,0.063,0.1011,0,8,20,3,31,0.0706,0.4706
3,schumannd,1.383,0.0625,7.6354,2,29.25,0.8492,0.1145,0.1236,0,12,35,1,48,0.0573,0.4635
3,sibelius,1.2031,0.1364,6.6818,2,20.7143,1.0778,0.5668,0.4987,0,10,41,0,61,0.0818,0.5727
3,sibelius,1.3255,0.051,9.9363,2,44.75,0.8616,0.1975,0.1733,0,12,34,1,51,0.0764,0.4586
3,tchai,1.0018,0.0842,5.604,4,19.2857,0.4761,0.1258,0.1199,0,12,49,0,58,0.1856,0.6559
3,tchai,1.0997,0.2633,2.0815,3,34.4375,1.738,0.0962,0.1071,0,12,45,0,60,0.3354,0.511
3,tchai,1.3342,0.0867,5.1364,6,8.1447,1.539,0.1221,0.1026,0,9,32,1,60,0.1621,0.6148
3,tchai,1.4859,0.2045,3.1331,6,34,1.0045,0.3902,0.3524,1,11,36,2,48,0.263,0.5455
4,bartok,0.2243,0.1756,4.0244,4,27.9091,1.4919,0.2672,0.1003,1,12,43,2,59,0.1951,0.522
4,bartok,0.3486,0.4875,4.875,1,200,0.4044,0.1097,0.1868,1,12,70,0,77,0.0344,0.2063
4,bartok,0.4281,0.0105,0.9724,1,46.7368,1.0531,0.3428,0.1134,1,12,39,2,40,0.8855,0.9395
4,bartok,0.4617,0.4522,5.2174,2,76,0.543,0.1199,0.1798,0,12,51,0,64,0.0435,0.2
4,bartok,0.4693,0.2343,4.8084,4,223.5,0.3477,0.2111,0.1178,0,12,74,0,76,0.0105,0.3223
4,bartok,0.4933,0.0741,8.6111,3,75.25,0.5235,0.0961,0.1247,1,12,53,2,57,0.0556,0.3148
4,bartok,0.5259,0.1772,4.9747,3,190,0.3891,0.1031,0.1586,1,12,59,0,69,0.2278,0.4008
4,bartok,0.5288,0.2784,7.3505,3,49.3333,0.6873,0.6119,0.2755,0,11,39,1,78,0.0412,0.2165
4,bartok,0.6243,0.1525,5.8983,3,25.75,0.8532,0.4857,0.4819,1,12,56,0,67,0.0678,0.4746
4,bartok,0.6543,0.1605,6.2346,4,34.3333,0.7811,0.2411,0.1949,0,12,38,1,38,0.037,0.4074
4,bartok,0.656,0.084,6.5878,2,12.0909,0.5219,0.1697,0.1324,0,11,33,4,47,0.3435,0.458
4,bartok,0.6627,0,4.8571,3,25.2,0.7303,0.2131,0.3707,1,12,38,0,53,0.0893,0.5
4,bartok,0.6719,0.3508,2.2298,3,33.2,0.8611,0.0618,0.1129,1,12,25,0,25,0.0484,0.2379
4,bartok,0.7403,0.0076,5.9542,3,55.3333,0.5776,0.0648,0.1309,0,12,44,0,44,0.3893,0.7786
